0648586396405E90B4855	29.31504	120.09630
0648586396405E90B485D	29.31504	120.09630
0648586396405E90B48FD	29.26555	120.23436
0648586396405E90B5500	29.26555	120.23436
0648586396405E90B5505	29.26555	120.23436
0648586396405E90B5515	29.26555	120.23436
0648586396405E90B551D	29.26555	120.23436
0648586396405E90B552D	29.26555	120.23436
0648586396405E90B5545	29.26555	120.23436
0648586396405E90B5548	29.26555	120.23436
0648586396405E90B554D	29.26555	120.23436
0648586396405E90B5568	29.26555	120.23436
0648586396405E90B556D	29.26555	120.23436
0648586396405E90B5575	29.26555	120.23436
0648586396405E90B558D	29.26555	120.23436
0648586396405E90B559D	29.26555	120.23436
0648586396405E90B55A5	29.26555	120.23436
0648586396405E90B55AD	29.26555	120.23436
0648586396405E90B55B5	29.26555	120.23436
0648586396405E90B55BD	29.26555	120.23436
0648586396405E90B55C5	29.26555	120.23436
0648586396405E90B55D5	29.26555	120.23436
0648586396405E90B55DD	29.26555	120.23436
0648586396405E90B55E5	29.26555	120.23436
0648586396405E90B55ED	29.26555	120.23436
0648586396405E90B55F0	29.26555	120.23436
0648586396405E90B55F5	29.26555	120.23436
0648586396405E90B58C0	29.26555	120.23436
0648586396405E90B58C5	29.26555	120.23436
0648586396405E90B58C8	29.26555	120.23436
0648586396405E90B58CD	29.26555	120.23436
0648586396405E90B58D0	29.26555	120.23436
0648586396405E90B58D5	29.26555	120.23436
0648586396405E90B58D8	29.26555	120.23436
0648586396405E90B58DD	29.26555	120.23436
0648586396405E90B58E5	29.26555	120.23436
0648586396405E90B58ED	29.26555	120.23436
0648586396405E90B58F5	29.26555	120.23436
0648586396405E90B58F8	29.26555	120.23436
0648586396405E90B58FD	29.26555	120.23436
0648586396405E90B5900	29.26555	120.23436
0648586396405E90B5905	29.26555	120.23436
0648586396405E90B5908	29.26555	120.23436
0648586396405E90B590D	29.26555	120.23436
0648586396405E90B5B45	29.26555	120.23436
0648586396405E90B5B4D	29.26555	120.23436
0648586396405E90B5B55	29.26555	120.23436
0648586396405E90B5B65	29.26555	120.23436
0648586396405E90B5B6D	29.26555	120.23436
0648586396405E90B5B75	29.26555	120.23436
0648586396405E90B5B7D	29.26555	120.23436
0648586396405E90B5B80	29.26555	120.23436
0648586396405E90B5B85	29.26555	120.23436
0648586396405E90B5B88	29.26555	120.23436
0648586396405E90B5B8D	29.26555	120.23436
0648586396405E90B5B90	29.26555	120.23436
0648586396405E90B5B95	29.26555	120.23436
0648586396405E90B5B9D	29.26555	120.23436
0648586396405E90B5BA5	29.26555	120.23436
0648586396405E90B5BB5	29.26555	120.23436
0648586396405E90B5BBD	29.26555	120.23436
0648586396405E90B5BC5	29.26555	120.23436
0648586396405E90B5BCD	29.26555	120.23436
0648586396405E90B5BD5	29.26555	120.23436
0648586396405E90B5BD8	29.26555	120.23436
0648586396405E90B5BDD	29.26555	120.23436
0648586396405E90B5D2D	29.26555	120.23436
0648586396405E90B5F05	29.26555	120.23436
0648586396405E90B5F0D	29.26555	120.23436
0648586396405E90B5F15	29.26555	120.23436
0648586396405E90B5F1D	29.26555	120.23436
0648586396405E90B5F20	29.26555	120.23436
0648586396405E90B5F25	29.26555	120.23436
0648586396405E90B5F2D	29.26555	120.23436
0648586396405E90B5F35	29.26555	120.23436
0648586396405E90B5F40	29.26555	120.23436
0648586396405E90B5F45	29.26555	120.23436
0648586396405E90B5F4D	29.26555	120.23436
0648586396405E90B5F5D	29.26555	120.23436
0648586396405E90B5F60	29.26555	120.23436
0648586396405E90B5F65	29.26555	120.23436
0648586396405E90B5F6D	29.26555	120.23436
0648586396405E90B5F70	29.26555	120.23436
0648586396405E90B5F75	29.26555	120.23436
0648586396405E90B5F7D	29.26555	120.23436
0648586396405E90B5F85	29.26555	120.23436
0648586396405E90B5F88	29.26555	120.23436
0648586396405E90B5F8D	29.26555	120.23436
0648586396405E90B5F95	29.26555	120.23436
0648586396405E90B5F9D	29.26555	120.23436
0648586396405E90B5FA5	29.26555	120.23436
0648586396405E90B5FAD	29.26555	120.23436
0648586396405E90B5FB0	29.26555	120.23436
0648586396405E90B5FB5	29.26555	120.23436
0648586396405E90B5FBD	29.26555	120.23436
0648586396405E90B5FC0	29.26555	120.23436
0648586396405E90B5FC5	29.26555	120.23436
0648586396405E90B5FCD	29.26555	120.23436
0648586396405E90B5FD5	29.26555	120.23436
0648586396405E90B5FDD	29.26555	120.23436
0648586396405E90B5FE0	29.26555	120.23436
0648586396405E90B5FE5	29.26555	120.23436
0648586396405E90B5FF5	29.26555	120.23436
0648586396405E90B6005	29.26555	120.23436
0648586396405E90B6008	29.26555	120.23436
0648586396405E90B600D	29.26555	120.23436
0648586396405E90B6015	29.26555	120.23436
0648586396405E90B601D	29.26555	120.23436
0648586396405E90B6020	29.26555	120.23436
0648586396405E90B6025	29.26555	120.23436
0648586396405E90B602D	29.26555	120.23436
0648586396405E90B6035	29.26555	120.23436
0648586396405E90B603D	29.26555	120.23436
0648586396405E90B6545	29.26555	120.23436
0648586396405E90B654D	29.26555	120.23436
0648586396405E90B6555	29.26555	120.23436
0648586396405E90B655D	29.26555	120.23436
0648586396405E90B6565	29.26555	120.23436
0648586396405E90B656D	29.26555	120.23436
0648586396405E90B6575	29.26555	120.23436
0648586396405E90B657D	29.26555	120.23436
0648586396405E90B6580	29.26555	120.23436
0648586396405E90B6585	29.26555	120.23436
0648586396405E90B658D	29.26555	120.23436
0648586396405E90B6595	29.26555	120.23436
0648586396405E90B659D	29.26555	120.23436
0648586396405E90B65A0	29.26555	120.23436
0648586396405E90B65A5	29.26555	120.23436
0648586396405E90B65AD	29.26555	120.23436
0648586396405E90B65BD	29.26555	120.23436
0648586396405E90B65C5	29.26555	120.23436
0648586396405E90B65C8	29.26555	120.23436
0648586396405E90B65CD	29.26555	120.23436
0648586396405E90B65D5	29.26555	120.23436
0648586396405E90B65D8	29.26555	120.23436
0648586396405E90B65DD	29.26555	120.23436
0648586396405E90B6860	29.26555	120.23436
0648586396405E90B6865	29.26555	120.23436
0648586396405E90B686D	29.26555	120.23436
0648586396405E90B6895	29.26555	120.23436
0648586396405E90B68A5	29.26555	120.23436
0648586396405E90B68AD	29.26555	120.23436
0648586396405E90B68B5	29.26555	120.23436
0648586396405E90B68BD	29.26555	120.23436
0648586396405E90B68C5	29.26555	120.23436
0648586396405E90B68CD	29.26555	120.23436
0648586396405E90B68D5	29.26555	120.23436
0648586396405E90B68DD	29.26555	120.23436
0648586396405E90B68E5	29.26555	120.23436
0648586396405E90B68ED	29.26555	120.23436
0648586396405E90B6A35	29.26555	120.23436
0648586396405E90B6A3D	29.26555	120.23436
0648586396405E90B6A45	29.26555	120.23436
0648586396405E90B6A4D	29.26555	120.23436
0648586396405E90B6A55	29.26555	120.23436
0648586396405E90B6A5D	29.26555	120.23436
0648586396405E90B6A6D	29.26555	120.23436
0648586396405E90B6A7D	29.26555	120.23436
0648586396405E90B6AD5	29.26555	120.23436
0648586396405E90B6ADD	29.26555	120.23436
0648586396405E90B6AE5	29.26555	120.23436
0648586396405E90B6AF8	29.26555	120.23436
0648586396405E90B6AFD	29.26555	120.23436
0648586396405E90B6B05	29.26555	120.23436
0648586396405E90B6B0D	29.26555	120.23436
0648586396405E90B6B15	29.26555	120.23436
0648586396405E90B6B25	29.26555	120.23436
0648586396405E90B6B2D	29.26555	120.23436
0648586396405E90B6B35	29.26555	120.23436
0648586396405E90B6B3D	29.26555	120.23436
0648586396405E90B6B5D	29.26555	120.23436
0648586396405E90B6B65	29.26555	120.23436
0648586396405E90B6B68	29.26555	120.23436
0648586396405E90B6B6D	29.26555	120.23436
0648586396405E90B6CC5	29.26555	120.23436
0648586396405E90B6CC8	29.26555	120.23436
0648586396405E90B6CCD	29.26555	120.23436
0648586396405E90B6CDD	29.26555	120.23436
0648586396405E90B6CFD	29.26555	120.23436
0648586396405E90B6D15	29.26555	120.23436
0648586396405E90B6D2D	29.26555	120.23436
0648586396405E90B6D3D	29.26555	120.23436
0648586396405E90B6D45	29.26555	120.23436
064858639808100CE2482	29.31497	120.09622
064858639808100EF2981	29.26555	120.23436
064858639808100EF6281	29.26555	120.23436
064858639808100EF6581	29.26555	120.23436
064858639808100EF6681	29.26555	120.23436
064858639808100EF8D81	29.26555	120.23436
064858639808100EF9281	29.26555	120.23436
064858639808100EF9288	29.26555	120.23436
064858639808100EFF381	29.26555	120.23436
064858639808100EFF781	29.26555	120.23436
064858639808100EFF788	29.26555	120.23436
064858639808100F00381	29.26555	120.23436
064858639808100F00681	29.26555	120.23436
064858639808100F01E81	29.26555	120.23436
064858639808100F08681	29.26555	120.23436
064858639808100F08981	29.26555	120.23436
064858639808100F0BF81	29.26555	120.23436
064858639808100F0D281	29.26555	120.23436
064858639808100F10781	29.26555	120.23436
064858639808100F10B81	29.26555	120.23436
064858639808100F15E81	29.26555	120.23436
064858639808100F43381	29.26555	120.23436
06485863980817707EF29	29.26555	120.23436
06485863980817707EF65	29.26555	120.23436
06485863980817707EF66	29.26555	120.23436
06485863980817707EF8D	29.26555	120.23436
06485863980817707EFF3	29.26555	120.23436
06485863980817707F003	29.26555	120.23436
06485863980817707F006	29.26555	120.23436
06485863980817707F01E	29.26555	120.23436
06485863980817707F089	29.26555	120.23436
06485863980817707F0BF	29.26555	120.23436
06485863980817707F0D2	29.26555	120.23436
06485863980817707F107	29.26555	120.23436
06485863980817707F10B	29.26555	120.23436
06485863980817707F15E	29.26555	120.23436
06485863980817707F433	29.26555	120.23436
064858639808177080203	29.26555	120.23436
064858639808177080386	29.26555	120.23436
064858639808177080387	29.26555	120.23436
064858639808177080389	29.26555	120.23436
06485863980817708038C	29.26555	120.23436
064858639808177080392	29.26555	120.23436
064858639808177080395	29.26555	120.23436
064858639808177080397	29.26555	120.23436
064858639808177080398	29.26555	120.23436
064858639808177080399	29.26555	120.23436
06485863980817708039A	29.26555	120.23436
06485863980817708039B	29.26555	120.23436
06485863980817708039C	29.26555	120.23436
06485863980817708039E	29.26555	120.23436
06485863980817708039F	29.26555	120.23436
0648586398081770803A0	29.26555	120.23436
0648586398081770803A1	29.26555	120.23436
064858639808177080400	29.26555	120.23436
064858639808177080401	29.26555	120.23436
06485863980817708044C	29.26555	120.23436
06485863980817708044D	29.26555	120.23436
06485863980817708044E	29.26555	120.23436
064858639808177080450	29.26555	120.23436
064858639808177080451	29.26555	120.23436
064858639808177080452	29.26555	120.23436
064858639808177080453	29.26555	120.23436
064858639808177080457	29.26555	120.23436
064858639808177080458	29.26555	120.23436
06485863980817708045A	29.26555	120.23436
06485863980817708045B	29.26555	120.23436
06485863980817708045C	29.26555	120.23436
06485863980817708045D	29.26555	120.23436
06485863980817708045E	29.26555	120.23436
064858639808177080489	29.26555	120.23436
0648586398081770804C4	29.26555	120.23436
0648586398081770804C5	29.26555	120.23436
0648586398081770804C6	29.26555	120.23436
0648586398081770804C7	29.26555	120.23436
0648586398081770804C9	29.26555	120.23436
0648586398081770804CA	29.26555	120.23436
0648586398081770804D6	29.26555	120.23436
0648586398081770804D7	29.26555	120.23436
0648586398081770804D8	29.26555	120.23436
0648586398081770804DB	29.26555	120.23436
0648586398081770804DD	29.26555	120.23436
0648586398081770804DE	29.26555	120.23436
0648586398081770804DF	29.26555	120.23436
0648586398081770804E2	29.26555	120.23436
0648586398081770804E7	29.26555	120.23436
0648586398081770804EA	29.26555	120.23436
0648586398081770804EB	29.26555	120.23436
06485863980817708058C	29.26555	120.23436
06485863980817708058D	29.26555	120.23436
06485863980817708058E	29.26555	120.23436
06485863980817708058F	29.26555	120.23436
064858639808177080590	29.26555	120.23436
064858639808177080591	29.26555	120.23436
064858639808177080592	29.26555	120.23436
064858639808177080595	29.26555	120.23436
064858639808177080596	29.26555	120.23436
064858639808177080597	29.26555	120.23436
064858639808177080599	29.26555	120.23436
06485863980817708059C	29.26555	120.23436
06485863980817708059E	29.26555	120.23436
0648586398081770805F1	29.26555	120.23436
0648586398081770805F6	29.26555	120.23436
0648586398081770805F8	29.26555	120.23436
0648586398081770805F9	29.26555	120.23436
0648586398081770805FA	29.26555	120.23436
0648586398081770805FB	29.26555	120.23436
0648586398081770805FC	29.26555	120.23436
0648586398081770805FD	29.26555	120.23436
0648586398081770805FE	29.26555	120.23436
0648586398081770805FF	29.26555	120.23436
064858639808177080600	29.26555	120.23436
064858639808177080601	29.26555	120.23436
06485863980817708062A	29.26555	120.23436
06485863980817708062B	29.26555	120.23436
06485863980817708062C	29.26555	120.23436
06485863980817708062D	29.26555	120.23436
06485863980817708062E	29.26555	120.23436
06485863980817708062F	29.26555	120.23436
064858639808177080631	29.26555	120.23436
064858639808177080633	29.26555	120.23436
06485863980817708063E	29.26555	120.23436
06485863980817708063F	29.26555	120.23436
064858639808177080640	29.26555	120.23436
064858639808177080644	29.26555	120.23436
064858639808177080645	29.26555	120.23436
064858639808177080646	29.26555	120.23436
064858639808177080648	29.26555	120.23436
06485863980817708064A	29.26555	120.23436
06485863980817708064B	29.26555	120.23436
06485863980817708064F	29.26555	120.23436
064858639808177080650	29.26555	120.23436
06485863980817708067F	29.26555	120.23436
064858639808177080683	29.26555	120.23436
06485863980817708068B	29.26555	120.23436
06485863980817708068C	29.26555	120.23436
088865366001F7A82F550	29.16163	120.29417
088865366001F7A82F6F0	29.31407	120.06635
088865366001F7A82F760	29.12682	119.68205
088865366001F7A82F970	29.38040	120.05133
088865366001F7A82FAD0	29.33060	120.05755
088865366001F7A82FB60	29.38040	120.05133
088865366001F7A82FD10	29.50909	120.06146
088865366001F7A82FD50	28.88071	119.95111
088865366001F7A82FDA0	29.38040	120.05133
088865366001F7A82FDB0	29.50933	120.06144
088865366001F7A82FEB0	29.15728	120.04067
088865366001F7A830030	29.16520	119.80108
088865366001F7A830050	29.38040	120.05133
088865366001F7A830170	29.11664	119.64347
088865366001F7A830190	29.16163	120.29417
088865366001F7A8301D0	29.12682	119.68205
088865366001F7A830200	29.26639	120.25723
088865366001F7A830240	29.31274	120.06424
088865366001F7A8302C0	29.32773	120.06147
088865366001F7A8302F0	28.87961	119.94674
088865366001F7A830380	29.06830	119.66785
088865366001F7A830490	29.11664	119.64347
088865366001F7A8304A0	29.11664	119.64347
088865366001F7A8305A0	29.07477	119.62201
088865366001F7A8305D0	29.06929	119.65006
088865366001F7A830640	29.30002	120.09097
088865366001F7A8306A0	28.87399	119.94727
088865366001F7A8306D0	29.07981	119.65487
088865366001F7A830AA0	29.07409	119.62280
088865366001F7A830DD0	29.31339	120.06469
088865366001F7A830E00	29.27578	120.06357
088865366001F7A830EB0	29.43534	120.02871
088865366001F7A830F60	29.30829	120.10868
088865366001F7A831090	29.28956	120.08730
088865366001F7A831190	29.30294	120.10958
088865366001F7A8311F0	28.89285	120.05741
088865366001F7A831770	29.08123	119.65684
088865366001F7A8317A0	29.13964	120.32447
088865366001F7A831C00	29.14620	120.32927
088865366001F7A831E70	29.34175	120.07438
088865366001F7A8324B0	29.32931	120.05928
088865366001F7A8324F0	28.91557	120.02884
088865366001F7A832510	29.15356	120.30274
088865366001F7A832530	29.45440	119.90688
088865366001F7A832540	29.15017	120.31935
088865366001F7A832550	29.45396	119.90649
088865366001F7A832560	28.90422	120.04255
088865366001F7A832570	29.45446	119.90661
088865366001F7A832590	29.08189	119.67208
088865366001F7A8325C0	29.32847	120.06170
088865366001F7A8325D0	29.16041	120.32284
088865366001F7A8325E0	28.91465	120.03146
088865366001F7A8325F0	29.31858	120.05861
088865366001F7A832630	29.08792	119.65179
088865366001F7A832660	29.33366	120.13360
088865366001F7A832680	29.09236	119.67024
088865366001F7A832690	29.14245	120.32491
088865366001F7A8326D0	28.87241	119.88480
088865366001F7A832720	29.13964	120.32447
088865366001F7A832770	29.34131	120.05788
088865366001F7A832860	29.13964	120.32447
088865366001F7A832890	29.14619	120.32936
088865366001F7A8328B0	29.33716	120.07531
088865366001F7A8328D0	29.29025	120.08916
088865366001F7A832920	28.86683	119.92672
088865366001F7A8329B0	29.34120	120.07370
088865366001F7A832A20	29.31721	120.05660
088865366001F7A832A30	29.09060	119.67158
088865366001F7A832A40	29.31804	120.05642
088865366001F7A832A50	29.07679	119.67459
088865366001F7A832AB0	29.08544	119.66380
088865366001F7A832AD0	29.08143	119.66713
088865366001F7A832B10	29.07676	119.65780
088865366001F7A832B30	28.90287	120.02438
088865366001F7A832B50	29.08924	119.66947
088865366001F7A832B70	29.32840	120.06290
088865366001F7A832CA0	28.91306	120.03043
088865366001F7A832D00	29.11516	119.66830
088865366001F7A832D10	28.91253	120.02648
088865366001F7A832D20	28.91474	120.02851
088865366001F7A832D90	28.91469	120.02982
088865366001F7A832DD0	28.91207	120.02823
088865366001F7A832DE0	29.15132	120.31983
088865366001F7A833270	29.41131	120.14329
088865366001F7A8332F0	29.45440	119.90695
088865366001F7A833320	29.45628	119.90632
088865366001F7A833430	29.32828	120.06245
088865366001F7A8334B0	29.11276	119.66802
088865366001F7A8334C0	29.32828	120.06245
088865366001F7A833550	29.46755	120.11089
088865366001F7A833610	29.32657	120.05885
088865366001F7A833620	29.32805	120.06314
088865366001F7A833AC0	29.28910	120.07864
088865366001F7A833E30	28.90170	120.05270
088865366001F7A833FA0	29.31002	120.11062
088865366001F7A833FF0	29.28882	120.08450
088865366001F7A834110	29.29025	120.08916
088865366001F7A834210	29.27850	120.06437
088865366001F7A834220	29.31049	120.06223
088865366001F7A834270	29.30644	120.06730
088865366001F7A8345A0	29.14245	120.32491
088865366001F7A8345D0	29.00866	120.23935
088865366001F7A8349F0	29.01259	120.24008
088865366001F7A834A70	29.02439	120.19312
088865366001F7A834CA0	28.88071	119.95111
088865366001F7A834CD0	29.50892	120.06138
088865366001F7A834D00	29.07595	119.62353
088865366001F7A834D10	29.38040	120.05133
088865366001F7A834D30	28.87620	119.94767
088865366001F7A834D40	29.10290	119.65258
088865366001F7A834D50	29.38040	120.05133
088865366001F7A834DA0	29.07595	119.62353
088865366001F7A834DB0	29.09193	119.64615
088865366001F7A834DC0	29.15553	119.80923
088865366001F7A834DD0	29.07491	119.62224
088865366001F7A834E40	29.06273	119.59725
088865366001F7A834EA0	29.07501	119.62376
088865366001F7A834F30	28.87319	119.87642
088865366001F7A834F40	28.90048	120.06005
088865366001F7A834F80	29.11301	119.66894
088865366001F7A835080	29.07087	119.66978
088865366001F7A835090	29.08296	119.65716
088865366001F7A835100	28.89949	120.06048
088865366001F7A835120	28.90040	120.05937
088865366001F7A835150	29.10977	119.68707
088865366001F7A835170	28.90040	120.05937
088865366001F7A835190	29.07747	119.66155
088865366001F7A8351A0	28.90040	120.05937
088865366001F7A8351C0	29.08258	119.66132
088865366001F7A8351D0	28.90574	119.82498
088865366001F7A835210	28.90040	120.05830
088865366001F7A8352E0	29.06851	119.66796
088865366001F7A835330	28.90040	120.05830
088865366001F7A8354D0	29.07217	119.61371
088865366001F7A835520	29.07675	119.62341
088865366001F7A835560	29.50875	120.06115
088865366001F7A8355B0	29.15553	119.80923
088865366001F7A835610	29.05348	119.59425
088865366001F7A835630	29.38040	120.05133
088865366001F7A835650	29.08162	119.65699
088865366001F7A835670	29.38040	120.05133
088865366001F7A8356C0	28.84880	119.78567
088865366001F7A8356F0	29.38040	120.05133
088865366001F7A835710	29.08279	119.66100
088865366001F7A835720	29.16520	119.80108
088865366001F7A835770	28.90040	120.05937
088865366001F7A8357A0	29.08176	119.67149
088865366001F7A8357D0	29.07739	119.66112
088865366001F7A8357F0	29.08045	119.65702
088865366001F7A835A90	29.50726	120.05854
088865366001F7A835AC0	29.49013	120.04701
088865366001F7A835B20	29.50882	120.06119
088865366001F7A835B60	29.50726	120.05854
088865366001F7A835B70	29.16613	120.30938
088865366001F7A835B80	29.38040	120.05133
088865366001F7A835BB0	29.49012	120.04337
088865366001F7A835BC0	29.38040	120.05133
088865366001F7A835BF0	29.38040	120.05133
088865366001F7A835C40	29.50730	120.05782
088865366001F7A835C80	29.38040	120.05133
088865366001F7A835CE0	29.38040	120.05133
088865366001F7A835D20	29.07643	119.62115
088865366001F7A835D30	29.07662	119.64910
088865366001F7A836860	29.02793	120.19726
088865366001F7A836890	29.07784	119.66264
088865366001F7A8368B0	28.77406	119.72083
088865366001F7A8369D0	29.04499	119.82986
088865366001F7A836A30	29.01259	120.24008
088865366001F7A836C30	28.87397	119.88658
088865366001F7A8374C0	28.91518	120.02966
088865366001F7A837530	28.90287	120.02438
088865366001F7A8377F0	29.05107	120.23495
088865366001F7A837800	29.01259	120.24008
088865366001F7A837810	28.89718	120.06121
088865366001F7A837820	28.90040	120.05830
088865366001F7A837850	29.05165	120.23600
088865366001F7A837860	28.89701	120.06254
088865366001F7A837880	29.03850	120.21313
088865366001F7A8378D0	29.02578	120.19346
088865366001F7A837970	29.01259	120.24008
088865366001F7A837990	29.23874	119.96584
088865366001F7A8379E0	29.44432	119.95803
088865366001F7A8379F0	29.33236	120.04916
088865366001F7A837A10	29.45559	119.90674
088865366001F7A837A50	29.01377	120.24270
088865366001F7A837A60	29.45475	119.90684
088865366001F7A837A80	28.87228	119.92544
088865366001F7A837AB0	29.45464	119.90686
088865366001F7A837AD0	28.77406	119.72083
088865366001F7A837AF0	29.45559	119.90674
088865366001F7A837B20	29.31815	120.05644
088865366001F7A837B30	28.87704	119.94664
088865366001F7A837B70	29.23736	119.96653
088865366001F7A837B80	29.03082	120.19453
088865366001F7A837BB0	29.08759	119.66022
088865366001F7A837C00	28.90040	120.05830
088865366001F7A837C10	28.89525	120.05768
088865366001F7A837C50	29.03145	120.19394
088865366001F7A837C60	28.90170	120.05270
088865366001F7A837CD0	28.89948	120.04998
088865366001F7A837CE0	28.90170	120.05270
088865366001F7A837D30	29.89210	121.51368
088865366001F7A837E30	28.90789	119.82793
088865366001F7A837ED0	28.90170	120.05270
088865366001F7A8385C0	28.90170	120.05270
088865366001F7A8386A0	28.91009	119.90226
088865366001F7A8389D0	29.07193	119.67526
088865366001F7A8389E0	29.07193	119.67526
088865366001F7A838BB0	29.07530	119.68529
088865366001F7A838CD0	29.30996	120.10774
088865366001F7A838CE0	29.29587	120.09861
088865366001F7A839040	28.89471	120.06012
088865366001F7A839220	28.91207	120.02823
088865366001F7A839440	29.17826	120.29560
088865366001F7A839470	29.20936	119.46618
088865366001F7A8394F0	29.29991	119.99197
088865366001F7A839580	39.96288	116.39384
088865366001F7A839590	29.29891	119.99495
088865366001F7A8395A0	29.14713	119.49693
088865366001F7A839720	29.28946	119.94996
088865366001F7A839810	38.45091	106.32542
088865366001F7A8399C0	29.29170	119.94949
088865366001F7A839B30	28.89443	120.05763
088865366001F7A839B70	28.90705	120.04069
088865366001F7A839B90	28.90231	120.03802
088865366001F7A839C20	28.90231	120.03802
088865366001F7A839DB0	28.91530	120.02940
088865366001F7A839EC0	29.14457	120.34009
088865366001F7A839EF0	29.23743	120.38082
088865366001F7A83A090	28.91312	120.03012
088865366001F7A83A1A0	28.89363	120.05816
088865366001F7A83A1D0	28.90522	120.05716
088865366001F7A83A1F0	29.06464	119.59787
088865366001F7A83A210	29.23743	120.38082
088865366001F7A83A290	28.90845	119.82695
088865366001F7A83A2A0	29.15711	120.33492
088865366001F7A83A420	29.14619	120.32936
088865366001F7A83A850	29.33253	120.13833
088865366001F7A83A880	28.91254	120.02641
088865366001F7A83AC40	29.14621	120.32910
088865366001F7A83AC50	29.08880	119.65162
088865366001F7A83AC70	29.06464	119.59787
088865366001F7A83AD70	29.16520	119.80108
088865366001F7A83ADB0	29.14619	120.32936
088865366001F7A83AE40	29.14245	120.32491
088865366001F7A83AE90	28.77406	119.72083
088865366001F7A83AEB0	29.14326	120.32676
088865366001F7A83AED0	28.91136	120.02719
088865366001F7A83B080	29.07501	119.62376
088865366001F7A83B160	29.31343	119.98426
088865366001F7A83B190	28.88580	119.83533
088865366001F7A83B1B0	28.87241	119.88480
088865366001F7A83B1F0	28.44660	106.32542
088865366001F7A83B200	29.30601	119.98869
088865366001F7A83B210	29.30637	119.98893
088865366001F7A83B280	29.29613	119.97741
088865366001F7A83B290	29.29095	119.94825
088865366001F7A83B2B0	29.31306	119.98516
088865366001F7A83B2C0	29.28942	119.95173
088865366001F7A83B2E0	29.28942	119.95173
088865366001F7A83B2F0	29.07271	119.62809
088865366001F7A83B300	29.45809	119.90004
088865366001F7A83B320	29.05620	119.60933
